74,Q: Is 'talc' harder than 'fluorite'? A: No
75,Q: Is 'talc' harder than 'nickel'? A: No
76,Q: Is 'talc' harder than 'ordinary steel'? A: No
77,Q: Is 'talc' harder than 'platinum'? A: No
78,Q: Is 'talc' harder than 'iron'? A: No
79,Q: Is 'talc' harder than 'apatite'? A: No
80,Q: Is 'talc' harder than 'obsidian'? A: No
81,Q: Is 'talc' harder than 'stainless steel'? A: No
82,Q: Is 'talc' harder than 'orthoclase'? A: No
83,Q: Is 'talc' harder than 'tanzanite'? A: No
84,Q: Is 'talc' harder than 'glass'? A: No
85,Q: Is 'talc' harder than 'silcon'? A: No
86,Q: Is 'talc' harder than 'amethyst'? A: No
87,Q: Is 'talc' harder than 'quartz'? A: No
88,Q: Is 'talc' harder than 'topaz'? A: No
89,Q: Is 'talc' harder than 'moissanite'? A: No
90,Q: Is 'talc' harder than 'silicon carbide'? A: No
91,Q: Is 'talc' harder than 'diamond'? A: No
92,Q: Is 'skin' harder than 'candle wax'? A: Yes
93,Q: Is 'skin' harder than 'fingernail'? A: No
94,Q: Is 'skin' harder than 'ice'? A: No
95,Q: Is 'skin' harder than 'aluminium'? A: No
96,Q: Is 'skin' harder than 'gold'? A: No
97,Q: Is 'skin' harder than 'silver'? A: No
98,Q: Is 'skin' harder than 'calcite'? A: No
99,Q: Is 'skin' harder than 'copper'? A: No
100,Q: Is 'skin' harder than 'denti'? A: No
101,Q: Is 'skin' harder than 'pearl'? A: No
102,Q: Is 'skin' harder than 'shell'? A: No
103,Q: Is 'skin' harder than 'fluorite'? A: No
104,Q: Is 'skin' harder than 'nickel'? A: No
105,Q: Is 'skin' harder than 'ordinary steel'? A: No
106,Q: Is 'skin' harder than 'platinum'? A: No
107,Q: Is 'skin' harder than 'iron'? A: No
108,Q: Is 'skin' harder than 'apatite'? A: No
109,Q: Is 'skin' harder than 'obsidian'? A: No
110,Q: Is 'skin' harder than 'stainless steel'? A: No
111,Q: Is 'skin' harder than 'orthoclase'? A: No
112,Q: Is 'skin' harder than 'tanzanite'? A: No
113,Q: Is 'skin' harder than 'glass'? A: No
114,Q: Is 'skin' harder than 'silcon'? A: No
115,Q: Is 'skin' harder than 'amethyst'? A: No
116,Q: Is 'skin' harder than 'quartz'? A: No
117,Q: Is 'skin' harder than 'topaz'? A: No
118,Q: Is 'skin' harder than 'moissanite'? A: No
119,Q: Is 'skin' harder than 'silicon carbide'? A: No
120,Q: Is 'skin' harder than 'diamond'? A: No
121,Q: Is 'tin' harder than 'candle wax'? A: Yes
122,Q: Is 'tin' harder than 'fingernail'? A: No
123,Q: Is 'tin' harder than 'ice'? A: No
124,Q: Is 'tin' harder than 'aluminium'? A: No
125,Q: Is 'tin' harder than 'gold'? A: No
126,Q: Is 'tin' harder than 'silver'? A: No
127,Q: Is 'tin' harder than 'calcite'? A: No
128,Q: Is 'tin' harder than 'copper'? A: No
129,Q: Is 'tin' harder than 'denti'? A: No
130,Q: Is 'tin' harder than 'pearl'? A: No
131,Q: Is 'tin' harder than 'shell'? A: No
132,Q: Is 'tin' harder than 'fluorite'? A: No
133,Q: Is 'tin' harder than 'nickel'? A: No
134,Q: Is 'tin' harder than 'ordinary steel'? A: No
135,Q: Is 'tin' harder than 'platinum'? A: No
136,Q: Is 'tin' harder than 'iron'? A: No
137,Q: Is 'tin' harder than 'apatite'? A: No
138,Q: Is 'tin' harder than 'obsidian'? A: No
139,Q: Is 'tin' harder than 'stainless steel'? A: No
140,Q: Is 'tin' harder than 'orthoclase'? A: No
141,Q: Is 'tin' harder than 'tanzanite'? A: No
142,Q: Is 'tin' harder than 'glass'? A: No
143,Q: Is 'tin' harder than 'silcon'? A: No
144,Q: Is 'tin' harder than 'amethyst'? A: No
145,Q: Is 'tin' harder than 'quartz'? A: No
146,Q: Is 'tin' harder than 'topaz'? A: No
147,Q: Is 'tin' harder than 'moissanite'? A: No
148,Q: Is 'tin' harder than 'silicon carbide'? A: No
149,Q: Is 'tin' harder than 'diamond'? A: No
150,Q: Is 'calcium' harder than 'candle wax'? A: Yes
151,Q: Is 'calcium' harder than 'graphite'? A: Yes
152,Q: Is 'calcium' harder than 'talc'? A: Yes
153,Q: Is 'calcium' harder than 'fingernail'? A: No
154,Q: Is 'calcium' harder than 'ice'? A: No
155,Q: Is 'calcium' harder than 'aluminium'? A: No
156,Q: Is 'calcium' harder than 'gold'? A: No
157,Q: Is 'calcium' harder than 'silver'? A: No
158,Q: Is 'calcium' harder than 'calcite'? A: No
159,Q: Is 'calcium' harder than 'copper'? A: No
160,Q: Is 'calcium' harder than 'denti'? A: No
161,Q: Is 'calcium' harder than 'pearl'? A: No
162,Q: Is 'calcium' harder than 'shell'? A: No
163,Q: Is 'calcium' harder than 'fluorite'? A: No
164,Q: Is 'calcium' harder than 'nickel'? A: No
165,Q: Is 'calcium' harder than 'ordinary steel'? A: No
166,Q: Is 'calcium' harder than 'platinum'? A: No
167,Q: Is 'calcium' harder than 'iron'? A: No
168,Q: Is 'calcium' harder than 'apatite'? A: No
169,Q: Is 'calcium' harder than 'obsidian'? A: No
170,Q: Is 'calcium' harder than 'stainless steel'? A: No
171,Q: Is 'calcium' harder than 'orthoclase'? A: No
172,Q: Is 'calcium' harder than 'tanzanite'? A: No
173,Q: Is 'calcium' harder than 'glass'? A: No
174,Q: Is 'calcium' harder than 'silcon'? A: No
175,Q: Is 'calcium' harder than 'amethyst'? A: No
176,Q: Is 'calcium' harder than 'quartz'? A: No
177,Q: Is 'calcium' harder than 'topaz'? A: No
178,Q: Is 'calcium' harder than 'moissanite'? A: No
179,Q: Is 'calcium' harder than 'silicon carbide'? A: No
180,Q: Is 'calcium' harder than 'diamond'? A: No
181,Q: Is 'gypsum' harder than 'candle wax'? A: Yes
182,Q: Is 'gypsum' harder than 'graphite'? A: Yes
183,Q: Is 'gypsum' harder than 'talc'? A: Yes
184,Q: Is 'gypsum' harder than 'aluminium'? A: No
185,Q: Is 'gypsum' harder than 'gold'? A: No
186,Q: Is 'gypsum' harder than 'silver'? A: No
187,Q: Is 'gypsum' harder than 'calcite'? A: No
188,Q: Is 'gypsum' harder than 'copper'? A: No
189,Q: Is 'gypsum' harder than 'denti'? A: No
190,Q: Is 'gypsum' harder than 'pearl'? A: No
191,Q: Is 'gypsum' harder than 'shell'? A: No
192,Q: Is 'gypsum' harder than 'fluorite'? A: No
193,Q: Is 'gypsum' harder than 'nickel'? A: No
194,Q: Is 'gypsum' harder than 'ordinary steel'? A: No
195,Q: Is 'gypsum' harder than 'platinum'? A: No
196,Q: Is 'gypsum' harder than 'iron'? A: No
197,Q: Is 'gypsum' harder than 'apatite'? A: No
198,Q: Is 'gypsum' harder than 'obsidian'? A: No
199,Q: Is 'gypsum' harder than 'stainless steel'? A: No
200,Q: Is 'gypsum' harder than 'orthoclase'? A: No
201,Q: Is 'gypsum' harder than 'tanzanite'? A: No
202,Q: Is 'gypsum' harder than 'glass'? A: No
203,Q: Is 'gypsum' harder than 'silcon'? A: No
204,Q: Is 'gypsum' harder than 'amethyst'? A: No
205,Q: Is 'gypsum' harder than 'quartz'? A: No
206,Q: Is 'gypsum' harder than 'topaz'? A: No
207,Q: Is 'gypsum' harder than 'moissanite'? A: No
208,Q: Is 'gypsum' harder than 'silicon carbide'? A: No
209,Q: Is 'gypsum' harder than 'diamond'? A: No
210,Q: Is 'fingernail' harder than 'candle wax'? A: Yes
211,Q: Is 'fingernail' harder than 'graphite'? A: Yes
212,Q: Is 'fingernail' harder than 'talc'? A: Yes
213,Q: Is 'fingernail' harder than 'skin'? A: Yes
214,Q: Is 'fingernail' harder than 'tin'? A: Yes
215,Q: Is 'fingernail' harder than 'calcium'? A: Yes
216,Q: Is 'fingernail' harder than 'shell'? A: No
217,Q: Is 'fingernail' harder than 'fluorite'? A: No
218,Q: Is 'fingernail' harder than 'nickel'? A: No
219,Q: Is 'fingernail' harder than 'ordinary steel'? A: No
220,Q: Is 'fingernail' harder than 'platinum'? A: No
221,Q: Is 'fingernail' harder than 'iron'? A: No
222,Q: Is 'fingernail' harder than 'apatite'? A: No
223,Q: Is 'fingernail' harder than 'obsidian'? A: No
224,Q: Is 'fingernail' harder than 'stainless steel'? A: No
225,Q: Is 'fingernail' harder than 'orthoclase'? A: No
226,Q: Is 'fingernail' harder than 'tanzanite'? A: No
227,Q: Is 'fingernail' harder than 'glass'? A: No
228,Q: Is 'fingernail' harder than 'silcon'? A: No
229,Q: Is 'fingernail' harder than 'amethyst'? A: No
230,Q: Is 'fingernail' harder than 'quartz'? A: No
231,Q: Is 'fingernail' harder than 'topaz'? A: No
232,Q: Is 'fingernail' harder than 'moissanite'? A: No
233,Q: Is 'fingernail' harder than 'silicon carbide'? A: No
234,Q: Is 'fingernail' harder than 'diamond'? A: No
235,Q: Is 'ice' harder than 'candle wax'? A: Yes
236,Q: Is 'ice' harder than 'graphite'? A: Yes
237,Q: Is 'ice' harder than 'talc'? A: Yes
238,Q: Is 'ice' harder than 'skin'? A: Yes
239,Q: Is 'ice' harder than 'tin'? A: Yes
240,Q: Is 'ice' harder than 'calcium'? A: Yes
241,Q: Is 'ice' harder than 'shell'? A: No
242,Q: Is 'ice' harder than 'fluorite'? A: No
243,Q: Is 'ice' harder than 'nickel'? A: No
244,Q: Is 'ice' harder than 'ordinary steel'? A: No
245,Q: Is 'ice' harder than 'platinum'? A: No
246,Q: Is 'ice' harder than 'iron'? A: No
247,Q: Is 'ice' harder than 'apatite'? A: No
248,Q: Is 'ice' harder than 'obsidian'? A: No
249,Q: Is 'ice' harder than 'stainless steel'? A: No
250,Q: Is 'ice' harder than 'orthoclase'? A: No
251,Q: Is 'ice' harder than 'tanzanite'? A: No
252,Q: Is 'ice' harder than 'glass'? A: No
253,Q: Is 'ice' harder than 'silcon'? A: No
254,Q: Is 'ice' harder than 'amethyst'? A: No
255,Q: Is 'ice' harder than 'quartz'? A: No
256,Q: Is 'ice' harder than 'topaz'? A: No
257,Q: Is 'ice' harder than 'moissanite'? A: No
258,Q: Is 'ice' harder than 'silicon carbide'? A: No
259,Q: Is 'ice' harder than 'diamond'? A: No
260,Q: Is 'aluminium' harder than 'candle wax'? A: Yes
261,Q: Is 'aluminium' harder than 'graphite'? A: Yes
262,Q: Is 'aluminium' harder than 'talc'? A: Yes
263,Q: Is 'aluminium' harder than 'skin'? A: Yes
264,Q: Is 'aluminium' harder than 'tin'? A: Yes
265,Q: Is 'aluminium' harder than 'calcium'? A: Yes
266,Q: Is 'aluminium' harder than 'gypsum'? A: Yes
267,Q: Is 'aluminium' harder than 'shell'? A: No
268,Q: Is 'aluminium' harder than 'fluorite'? A: No
269,Q: Is 'aluminium' harder than 'nickel'? A: No
270,Q: Is 'aluminium' harder than 'ordinary steel'? A: No
271,Q: Is 'aluminium' harder than 'platinum'? A: No
272,Q: Is 'aluminium' harder than 'iron'? A: No
273,Q: Is 'aluminium' harder than 'apatite'? A: No
274,Q: Is 'aluminium' harder than 'obsidian'? A: No
275,Q: Is 'aluminium' harder than 'stainless steel'? A: No
276,Q: Is 'aluminium' harder than 'orthoclase'? A: No
277,Q: Is 'aluminium' harder than 'tanzanite'? A: No
278,Q: Is 'aluminium' harder than 'glass'? A: No
279,Q: Is 'aluminium' harder than 'silcon'? A: No
280,Q: Is 'aluminium' harder than 'amethyst'? A: No
281,Q: Is 'aluminium' harder than 'quartz'? A: No
282,Q: Is 'aluminium' harder than 'topaz'? A: No
283,Q: Is 'aluminium' harder than 'moissanite'? A: No
284,Q: Is 'aluminium' harder than 'silicon carbide'? A: No
285,Q: Is 'aluminium' harder than 'diamond'? A: No
286,Q: Is 'gold' harder than 'candle wax'? A: Yes
287,Q: Is 'gold' harder than 'graphite'? A: Yes
288,Q: Is 'gold' harder than 'talc'? A: Yes
289,Q: Is 'gold' harder than 'skin'? A: Yes
290,Q: Is 'gold' harder than 'tin'? A: Yes
291,Q: Is 'gold' harder than 'calcium'? A: Yes
292,Q: Is 'gold' harder than 'gypsum'? A: Yes
293,Q: Is 'gold' harder than 'shell'? A: No
294,Q: Is 'gold' harder than 'fluorite'? A: No
295,Q: Is 'gold' harder than 'nickel'? A: No
296,Q: Is 'gold' harder than 'ordinary steel'? A: No
297,Q: Is 'gold' harder than 'platinum'? A: No
298,Q: Is 'gold' harder than 'iron'? A: No
299,Q: Is 'gold' harder than 'apatite'? A: No
300,Q: Is 'gold' harder than 'obsidian'? A: No
301,Q: Is 'gold' harder than 'stainless steel'? A: No
302,Q: Is 'gold' harder than 'orthoclase'? A: No
303,Q: Is 'gold' harder than 'tanzanite'? A: No
304,Q: Is 'gold' harder than 'glass'? A: No
305,Q: Is 'gold' harder than 'silcon'? A: No
306,Q: Is 'gold' harder than 'amethyst'? A: No
307,Q: Is 'gold' harder than 'quartz'? A: No
308,Q: Is 'gold' harder than 'topaz'? A: No
309,Q: Is 'gold' harder than 'moissanite'? A: No
310,Q: Is 'gold' harder than 'silicon carbide'? A: No
311,Q: Is 'gold' harder than 'diamond'? A: No
312,Q: Is 'silver' harder than 'candle wax'? A: Yes
313,Q: Is 'silver' harder than 'graphite'? A: Yes
314,Q: Is 'silver' harder than 'talc'? A: Yes
315,Q: Is 'silver' harder than 'skin'? A: Yes
316,Q: Is 'silver' harder than 'tin'? A: Yes
317,Q: Is 'silver' harder than 'calcium'? A: Yes
318,Q: Is 'silver' harder than 'gypsum'? A: Yes
319,Q: Is 'silver' harder than 'shell'? A: No
320,Q: Is 'silver' harder than 'fluorite'? A: No
321,Q: Is 'silver' harder than 'nickel'? A: No
322,Q: Is 'silver' harder than 'ordinary steel'? A: No
323,Q: Is 'silver' harder than 'platinum'? A: No
324,Q: Is 'silver' harder than 'iron'? A: No
325,Q: Is 'silver' harder than 'apatite'? A: No
326,Q: Is 'silver' harder than 'obsidian'? A: No
327,Q: Is 'silver' harder than 'stainless steel'? A: No
328,Q: Is 'silver' harder than 'orthoclase'? A: No
329,Q: Is 'silver' harder than 'tanzanite'? A: No
330,Q: Is 'silver' harder than 'glass'? A: No
331,Q: Is 'silver' harder than 'silcon'? A: No
332,Q: Is 'silver' harder than 'amethyst'? A: No
333,Q: Is 'silver' harder than 'quartz'? A: No
334,Q: Is 'silver' harder than 'topaz'? A: No
335,Q: Is 'silver' harder than 'moissanite'? A: No
336,Q: Is 'silver' harder than 'silicon carbide'? A: No
337,Q: Is 'silver' harder than 'diamond'? A: No
338,Q: Is 'calcite' harder than 'candle wax'? A: Yes
339,Q: Is 'calcite' harder than 'graphite'? A: Yes
340,Q: Is 'calcite' harder than 'talc'? A: Yes
341,Q: Is 'calcite' harder than 'skin'? A: Yes
342,Q: Is 'calcite' harder than 'tin'? A: Yes
343,Q: Is 'calcite' harder than 'calcium'? A: Yes
344,Q: Is 'calcite' harder than 'gypsum'? A: Yes
345,Q: Is 'calcite' harder than 'fluorite'? A: No
346,Q: Is 'calcite' harder than 'nickel'? A: No
347,Q: Is 'calcite' harder than 'ordinary steel'? A: No
348,Q: Is 'calcite' harder than 'platinum'? A: No
349,Q: Is 'calcite' harder than 'iron'? A: No
350,Q: Is 'calcite' harder than 'apatite'? A: No
351,Q: Is 'calcite' harder than 'obsidian'? A: No
352,Q: Is 'calcite' harder than 'stainless steel'? A: No
353,Q: Is 'calcite' harder than 'orthoclase'? A: No
354,Q: Is 'calcite' harder than 'tanzanite'? A: No
355,Q: Is 'calcite' harder than 'glass'? A: No
356,Q: Is 'calcite' harder than 'silcon'? A: No
357,Q: Is 'calcite' harder than 'amethyst'? A: No
358,Q: Is 'calcite' harder than 'quartz'? A: No
359,Q: Is 'calcite' harder than 'topaz'? A: No
360,Q: Is 'calcite' harder than 'moissanite'? A: No
361,Q: Is 'calcite' harder than 'silicon carbide'? A: No
362,Q: Is 'calcite' harder than 'diamond'? A: No
363,Q: Is 'copper' harder than 'candle wax'? A: Yes
364,Q: Is 'copper' harder than 'graphite'? A: Yes
365,Q: Is 'copper' harder than 'talc'? A: Yes
366,Q: Is 'copper' harder than 'skin'? A: Yes
367,Q: Is 'copper' harder than 'tin'? A: Yes
368,Q: Is 'copper' harder than 'calcium'? A: Yes
369,Q: Is 'copper' harder than 'gypsum'? A: Yes
370,Q: Is 'copper' harder than 'fluorite'? A: No
371,Q: Is 'copper' harder than 'nickel'? A: No
372,Q: Is 'copper' harder than 'ordinary steel'? A: No
373,Q: Is 'copper' harder than 'platinum'? A: No
374,Q: Is 'copper' harder than 'iron'? A: No
375,Q: Is 'copper' harder than 'apatite'? A: No
376,Q: Is 'copper' harder than 'obsidian'? A: No
377,Q: Is 'copper' harder than 'stainless steel'? A: No
378,Q: Is 'copper' harder than 'orthoclase'? A: No
379,Q: Is 'copper' harder than 'tanzanite'? A: No
380,Q: Is 'copper' harder than 'glass'? A: No
381,Q: Is 'copper' harder than 'silcon'? A: No
382,Q: Is 'copper' harder than 'amethyst'? A: No
383,Q: Is 'copper' harder than 'quartz'? A: No
384,Q: Is 'copper' harder than 'topaz'? A: No
385,Q: Is 'copper' harder than 'moissanite'? A: No
386,Q: Is 'copper' harder than 'silicon carbide'? A: No
387,Q: Is 'copper' harder than 'diamond'? A: No
388,Q: Is 'denti' harder than 'candle wax'? A: Yes
389,Q: Is 'denti' harder than 'graphite'? A: Yes
390,Q: Is 'denti' harder than 'talc'? A: Yes
391,Q: Is 'denti' harder than 'skin'? A: Yes
392,Q: Is 'denti' harder than 'tin'? A: Yes
393,Q: Is 'denti' harder than 'calcium'? A: Yes
394,Q: Is 'denti' harder than 'gypsum'? A: Yes
395,Q: Is 'denti' harder than 'fluorite'? A: No
396,Q: Is 'denti' harder than 'nickel'? A: No
397,Q: Is 'denti' harder than 'ordinary steel'? A: No
398,Q: Is 'denti' harder than 'platinum'? A: No
399,Q: Is 'denti' harder than 'iron'? A: No
400,Q: Is 'denti' harder than 'apatite'? A: No
401,Q: Is 'denti' harder than 'obsidian'? A: No
402,Q: Is 'denti' harder than 'stainless steel'? A: No
403,Q: Is 'denti' harder than 'orthoclase'? A: No
404,Q: Is 'denti' harder than 'tanzanite'? A: No
405,Q: Is 'denti' harder than 'glass'? A: No
406,Q: Is 'denti' harder than 'silcon'? A: No
407,Q: Is 'denti' harder than 'amethyst'? A: No
408,Q: Is 'denti' harder than 'quartz'? A: No
409,Q: Is 'denti' harder than 'topaz'? A: No
410,Q: Is 'denti' harder than 'moissanite'? A: No
411,Q: Is 'denti' harder than 'silicon carbide'? A: No
412,Q: Is 'denti' harder than 'diamond'? A: No
413,Q: Is 'pearl' harder than 'candle wax'? A: Yes
414,Q: Is 'pearl' harder than 'graphite'? A: Yes
415,Q: Is 'pearl' harder than 'talc'? A: Yes
416,Q: Is 'pearl' harder than 'skin'? A: Yes
417,Q: Is 'pearl' harder than 'tin'? A: Yes
418,Q: Is 'pearl' harder than 'calcium'? A: Yes
419,Q: Is 'pearl' harder than 'gypsum'? A: Yes
420,Q: Is 'pearl' harder than 'fluorite'? A: No
421,Q: Is 'pearl' harder than 'nickel'? A: No
422,Q: Is 'pearl' harder than 'ordinary steel'? A: No
423,Q: Is 'pearl' harder than 'platinum'? A: No
424,Q: Is 'pearl' harder than 'iron'? A: No
425,Q: Is 'pearl' harder than 'apatite'? A: No
426,Q: Is 'pearl' harder than 'obsidian'? A: No
427,Q: Is 'pearl' harder than 'stainless steel'? A: No
428,Q: Is 'pearl' harder than 'orthoclase'? A: No
429,Q: Is 'pearl' harder than 'tanzanite'? A: No
430,Q: Is 'pearl' harder than 'glass'? A: No
431,Q: Is 'pearl' harder than 'silcon'? A: No
432,Q: Is 'pearl' harder than 'amethyst'? A: No
433,Q: Is 'pearl' harder than 'quartz'? A: No
434,Q: Is 'pearl' harder than 'topaz'? A: No
435,Q: Is 'pearl' harder than 'moissanite'? A: No
436,Q: Is 'pearl' harder than 'silicon carbide'? A: No
437,Q: Is 'pearl' harder than 'diamond'? A: No
438,Q: Is 'shell' harder than 'candle wax'? A: Yes
439,Q: Is 'shell' harder than 'graphite'? A: Yes
440,Q: Is 'shell' harder than 'talc'? A: Yes
441,Q: Is 'shell' harder than 'skin'? A: Yes
442,Q: Is 'shell' harder than 'tin'? A: Yes
443,Q: Is 'shell' harder than 'calcium'? A: Yes
444,Q: Is 'shell' harder than 'gypsum'? A: Yes
445,Q: Is 'shell' harder than 'fingernail'? A: Yes
446,Q: Is 'shell' harder than 'ice'? A: Yes
447,Q: Is 'shell' harder than 'aluminium'? A: Yes
448,Q: Is 'shell' harder than 'gold'? A: Yes
449,Q: Is 'shell' harder than 'silver'? A: Yes
450,Q: Is 'shell' harder than 'ordinary steel'? A: No
451,Q: Is 'shell' harder than 'platinum'? A: No
452,Q: Is 'shell' harder than 'iron'? A: No
453,Q: Is 'shell' harder than 'apatite'? A: No
454,Q: Is 'shell' harder than 'obsidian'? A: No
455,Q: Is 'shell' harder than 'stainless steel'? A: No
456,Q: Is 'shell' harder than 'orthoclase'? A: No
457,Q: Is 'shell' harder than 'tanzanite'? A: No
458,Q: Is 'shell' harder than 'glass'? A: No
459,Q: Is 'shell' harder than 'silcon'? A: No
460,Q: Is 'shell' harder than 'amethyst'? A: No
461,Q: Is 'shell' harder than 'quartz'? A: No
462,Q: Is 'shell' harder than 'topaz'? A: No
463,Q: Is 'shell' harder than 'moissanite'? A: No
464,Q: Is 'shell' harder than 'silicon carbide'? A: No
465,Q: Is 'shell' harder than 'diamond'? A: No
466,Q: Is 'fluorite' harder than 'candle wax'? A: Yes
467,Q: Is 'fluorite' harder than 'graphite'? A: Yes
468,Q: Is 'fluorite' harder than 'talc'? A: Yes
469,Q: Is 'fluorite' harder than 'skin'? A: Yes
470,Q: Is 'fluorite' harder than 'tin'? A: Yes
471,Q: Is 'fluorite' harder than 'calcium'? A: Yes
472,Q: Is 'fluorite' harder than 'gypsum'? A: Yes
473,Q: Is 'fluorite' harder than 'fingernail'? A: Yes
474,Q: Is 'fluorite' harder than 'ice'? A: Yes
475,Q: Is 'fluorite' harder than 'aluminium'? A: Yes
476,Q: Is 'fluorite' harder than 'gold'? A: Yes
477,Q: Is 'fluorite' harder than 'silver'? A: Yes
478,Q: Is 'fluorite' harder than 'calcite'? A: Yes
479,Q: Is 'fluorite' harder than 'copper'? A: Yes
480,Q: Is 'fluorite' harder than 'denti'? A: Yes
481,Q: Is 'fluorite' harder than 'pearl'? A: Yes
482,Q: Is 'fluorite' harder than 'apatite'? A: No
483,Q: Is 'fluorite' harder than 'obsidian'? A: No
484,Q: Is 'fluorite' harder than 'stainless steel'? A: No
485,Q: Is 'fluorite' harder than 'orthoclase'? A: No
486,Q: Is 'fluorite' harder than 'tanzanite'? A: No
487,Q: Is 'fluorite' harder than 'glass'? A: No
488,Q: Is 'fluorite' harder than 'silcon'? A: No
489,Q: Is 'fluorite' harder than 'amethyst'? A: No
490,Q: Is 'fluorite' harder than 'quartz'? A: No
491,Q: Is 'fluorite' harder than 'topaz'? A: No
492,Q: Is 'fluorite' harder than 'moissanite'? A: No
493,Q: Is 'fluorite' harder than 'silicon carbide'? A: No
494,Q: Is 'fluorite' harder than 'diamond'? A: No
495,Q: Is 'nickel' harder than 'candle wax'? A: Yes
496,Q: Is 'nickel' harder than 'graphite'? A: Yes
497,Q: Is 'nickel' harder than 'talc'? A: Yes
498,Q: Is 'nickel' harder than 'skin'? A: Yes
499,Q: Is 'nickel' harder than 'tin'? A: Yes
500,Q: Is 'nickel' harder than 'calcium'? A: Yes
501,Q: Is 'nickel' harder than 'gypsum'? A: Yes
502,Q: Is 'nickel' harder than 'fingernail'? A: Yes
503,Q: Is 'nickel' harder than 'ice'? A: Yes
504,Q: Is 'nickel' harder than 'aluminium'? A: Yes
505,Q: Is 'nickel' harder than 'gold'? A: Yes
